epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1597051861634,2020-08-10T12.31.01.634,47.339,0.997,-0.017,0.006,-0.072
1597051861644,2020-08-10T12.31.01.644,47.349,0.997,-0.017,0.006,-0.072
1597051861655,2020-08-10T12.31.01.655,47.360,0.997,-0.017,0.006,-0.071
1597051861665,2020-08-10T12.31.01.665,47.370,0.997,-0.017,0.006,-0.071
1597051861674,2020-08-10T12.31.01.674,47.379,0.997,-0.017,0.006,-0.071
1597051861684,2020-08-10T12.31.01.684,47.389,0.997,-0.017,0.006,-0.071
1597051861694,2020-08-10T12.31.01.694,47.399,0.997,-0.017,0.006,-0.071
1597051861704,2020-08-10T12.31.01.704,47.409,0.997,-0.017,0.006,-0.071
1597051861715,2020-08-10T12.31.01.715,47.420,0.997,-0.017,0.006,-0.070
1597051861725,2020-08-10T12.31.01.725,47.430,0.997,-0.017,0.006,-0.070
1597051861734,2020-08-10T12.31.01.734,47.439,0.997,-0.017,0.006,-0.070
1597051861744,2020-08-10T12.31.01.744,47.449,0.997,-0.017,0.005,-0.070
1597051861754,2020-08-10T12.31.01.754,47.459,0.997,-0.017,0.005,-0.070
1597051861764,2020-08-10T12.31.01.764,47.469,0.997,-0.017,0.005,-0.070
1597051861775,2020-08-10T12.31.01.775,47.480,0.997,-0.017,0.005,-0.070
1597051861783,2020-08-10T12.31.01.783,47.488,0.997,-0.017,0.005,-0.070
1597051861794,2020-08-10T12.31.01.794,47.499,0.997,-0.017,0.005,-0.070
1597051861804,2020-08-10T12.31.01.804,47.509,0.997,-0.016,0.005,-0.070
1597051861814,2020-08-10T12.31.01.814,47.519,0.997,-0.016,0.005,-0.070
1597051861825,2020-08-10T12.31.01.825,47.530,0.997,-0.015,0.005,-0.070
1597051861833,2020-08-10T12.31.01.833,47.538,0.997,-0.015,0.005,-0.070
1597051861844,2020-08-10T12.31.01.844,47.549,0.997,-0.015,0.005,-0.070
1597051861854,2020-08-10T12.31.01.854,47.559,0.997,-0.016,0.005,-0.070
1597051861864,2020-08-10T12.31.01.864,47.569,0.997,-0.016,0.005,-0.071
1597051861874,2020-08-10T12.31.01.874,47.579,0.997,-0.016,0.005,-0.071
1597051861885,2020-08-10T12.31.01.885,47.590,0.997,-0.016,0.005,-0.071
1597051861893,2020-08-10T12.31.01.893,47.598,0.997,-0.016,0.005,-0.071
1597051861904,2020-08-10T12.31.01.904,47.609,0.997,-0.015,0.005,-0.071
1597051861914,2020-08-10T12.31.01.914,47.619,0.997,-0.015,0.005,-0.071
1597051861924,2020-08-10T12.31.01.924,47.629,0.997,-0.015,0.005,-0.071
1597051861933,2020-08-10T12.31.01.933,47.638,0.997,-0.015,0.005,-0.071
1597051861943,2020-08-10T12.31.01.943,47.648,0.997,-0.015,0.005,-0.071
1597051861953,2020-08-10T12.31.01.953,47.658,0.997,-0.015,0.005,-0.071
1597051861964,2020-08-10T12.31.01.964,47.669,0.997,-0.015,0.005,-0.071
1597051861974,2020-08-10T12.31.01.974,47.679,0.997,-0.015,0.005,-0.071
1597051861983,2020-08-10T12.31.01.983,47.688,0.997,-0.015,0.005,-0.071
1597051861993,2020-08-10T12.31.01.993,47.698,0.997,-0.015,0.005,-0.070
1597051862003,2020-08-10T12.31.02.003,47.708,0.997,-0.015,0.005,-0.070
1597051862013,2020-08-10T12.31.02.013,47.718,0.997,-0.015,0.005,-0.070
1597051862024,2020-08-10T12.31.02.024,47.729,0.997,-0.015,0.005,-0.070
1597051862033,2020-08-10T12.31.02.033,47.738,0.997,-0.015,0.005,-0.070
1597051862043,2020-08-10T12.31.02.043,47.748,0.997,-0.015,0.004,-0.070
1597051862053,2020-08-10T12.31.02.053,47.758,0.997,-0.015,0.004,-0.070
1597051862063,2020-08-10T12.31.02.063,47.768,0.997,-0.015,0.004,-0.070
1597051862074,2020-08-10T12.31.02.074,47.779,0.997,-0.015,0.004,-0.070
1597051862082,2020-08-10T12.31.02.082,47.787,0.997,-0.015,0.004,-0.070
1597051862093,2020-08-10T12.31.02.093,47.798,0.997,-0.015,0.004,-0.070
1597051862103,2020-08-10T12.31.02.103,47.808,0.997,-0.015,0.004,-0.070
1597051862113,2020-08-10T12.31.02.113,47.818,0.997,-0.015,0.004,-0.070
1597051862123,2020-08-10T12.31.02.123,47.828,0.997,-0.015,0.004,-0.070
1597051862132,2020-08-10T12.31.02.132,47.837,0.997,-0.015,0.004,-0.070
1597051862142,2020-08-10T12.31.02.142,47.847,0.997,-0.015,0.004,-0.070
1597051862153,2020-08-10T12.31.02.153,47.858,0.997,-0.015,0.004,-0.070
1597051862163,2020-08-10T12.31.02.163,47.868,0.997,-0.014,0.004,-0.070
1597051862173,2020-08-10T12.31.02.173,47.878,0.997,-0.014,0.004,-0.071
1597051862182,2020-08-10T12.31.02.182,47.887,0.997,-0.014,0.004,-0.071
1597051862192,2020-08-10T12.31.02.192,47.897,0.997,-0.014,0.004,-0.071
1597051862202,2020-08-10T12.31.02.202,47.907,0.997,-0.014,0.004,-0.071
1597051862213,2020-08-10T12.31.02.213,47.918,0.997,-0.014,0.004,-0.071
1597051862223,2020-08-10T12.31.02.223,47.928,0.997,-0.014,0.004,-0.071
1597051862233,2020-08-10T12.31.02.233,47.938,0.997,-0.014,0.004,-0.071
1597051862242,2020-08-10T12.31.02.242,47.947,0.997,-0.014,0.004,-0.071
1597051862252,2020-08-10T12.31.02.252,47.957,0.997,-0.014,0.004,-0.071
1597051862262,2020-08-10T12.31.02.262,47.967,0.997,-0.014,0.004,-0.071
1597051862273,2020-08-10T12.31.02.273,47.978,0.997,-0.014,0.004,-0.071
1597051862283,2020-08-10T12.31.02.283,47.988,0.997,-0.014,0.004,-0.071
1597051862292,2020-08-10T12.31.02.292,47.997,0.997,-0.014,0.004,-0.071
1597051862302,2020-08-10T12.31.02.302,48.007,0.997,-0.014,0.004,-0.071
1597051862312,2020-08-10T12.31.02.312,48.017,0.997,-0.014,0.004,-0.071
1597051862323,2020-08-10T12.31.02.323,48.028,0.997,-0.014,0.004,-0.071
1597051862333,2020-08-10T12.31.02.333,48.038,0.997,-0.014,0.004,-0.071
1597051862342,2020-08-10T12.31.02.342,48.047,0.997,-0.014,0.004,-0.071
1597051862352,2020-08-10T12.31.02.352,48.057,0.997,-0.013,0.004,-0.071
1597051862362,2020-08-10T12.31.02.362,48.067,0.997,-0.013,0.004,-0.071
1597051862372,2020-08-10T12.31.02.372,48.077,0.997,-0.013,0.004,-0.071
1597051862383,2020-08-10T12.31.02.383,48.088,0.997,-0.013,0.004,-0.071
1597051862391,2020-08-10T12.31.02.391,48.096,0.997,-0.013,0.004,-0.071
1597051862402,2020-08-10T12.31.02.402,48.107,0.997,-0.013,0.004,-0.071
1597051862412,2020-08-10T12.31.02.412,48.117,0.997,-0.013,0.004,-0.071
1597051862422,2020-08-10T12.31.02.422,48.127,0.997,-0.013,0.004,-0.071
1597051862432,2020-08-10T12.31.02.432,48.137,0.997,-0.014,0.004,-0.071
1597051862441,2020-08-10T12.31.02.441,48.146,0.997,-0.014,0.004,-0.070
1597051862451,2020-08-10T12.31.02.451,48.156,0.997,-0.014,0.004,-0.070
1597051862462,2020-08-10T12.31.02.462,48.167,0.997,-0.014,0.004,-0.070
1597051862472,2020-08-10T12.31.02.472,48.177,0.997,-0.014,0.004,-0.070
1597051862482,2020-08-10T12.31.02.482,48.187,0.997,-0.014,0.004,-0.070
1597051862491,2020-08-10T12.31.02.491,48.196,0.997,-0.014,0.004,-0.070
1597051862501,2020-08-10T12.31.02.501,48.206,0.997,-0.014,0.004,-0.070
1597051862512,2020-08-10T12.31.02.512,48.217,0.997,-0.014,0.004,-0.070
1597051862522,2020-08-10T12.31.02.522,48.227,0.997,-0.014,0.004,-0.070
1597051862532,2020-08-10T12.31.02.532,48.237,0.997,-0.014,0.004,-0.070
1597051862541,2020-08-10T12.31.02.541,48.246,0.997,-0.015,0.004,-0.070
1597051862551,2020-08-10T12.31.02.551,48.256,0.997,-0.015,0.004,-0.070
1597051862561,2020-08-10T12.31.02.561,48.266,0.997,-0.015,0.004,-0.070
1597051862572,2020-08-10T12.31.02.572,48.277,0.997,-0.015,0.004,-0.070
1597051862582,2020-08-10T12.31.02.582,48.287,0.997,-0.015,0.004,-0.070
1597051862592,2020-08-10T12.31.02.592,48.297,0.997,-0.015,0.004,-0.071
1597051862601,2020-08-10T12.31.02.601,48.306,0.997,-0.015,0.004,-0.071
1597051862611,2020-08-10T12.31.02.611,48.316,0.997,-0.015,0.004,-0.071
1597051862621,2020-08-10T12.31.02.621,48.326,0.997,-0.015,0.004,-0.071
1597051862632,2020-08-10T12.31.02.632,48.337,0.997,-0.014,0.004,-0.071
1597051862640,2020-08-10T12.31.02.640,48.345,0.997,-0.014,0.004,-0.071
1597051862651,2020-08-10T12.31.02.651,48.356,0.997,-0.014,0.004,-0.071
1597051862661,2020-08-10T12.31.02.661,48.366,0.997,-0.014,0.004,-0.071
1597051862671,2020-08-10T12.31.02.671,48.376,0.997,-0.014,0.004,-0.071
1597051862681,2020-08-10T12.31.02.681,48.386,0.997,-0.014,0.004,-0.071
1597051862690,2020-08-10T12.31.02.690,48.395,0.997,-0.014,0.004,-0.071
1597051862700,2020-08-10T12.31.02.700,48.405,0.997,-0.014,0.004,-0.071
1597051862711,2020-08-10T12.31.02.711,48.416,0.997,-0.014,0.004,-0.071
1597051862721,2020-08-10T12.31.02.721,48.426,0.997,-0.014,0.004,-0.071
1597051862731,2020-08-10T12.31.02.731,48.436,0.997,-0.015,0.004,-0.071
1597051862740,2020-08-10T12.31.02.740,48.445,0.997,-0.015,0.004,-0.070
1597051862752,2020-08-10T12.31.02.752,48.457,0.997,-0.015,0.004,-0.070
1597051862761,2020-08-10T12.31.02.761,48.466,0.997,-0.014,0.004,-0.070
1597051862771,2020-08-10T12.31.02.771,48.476,0.997,-0.014,0.005,-0.070
1597051862781,2020-08-10T12.31.02.781,48.486,0.997,-0.014,0.005,-0.070
1597051862791,2020-08-10T12.31.02.791,48.496,0.997,-0.014,0.005,-0.070
1597051862800,2020-08-10T12.31.02.800,48.505,0.997,-0.015,0.004,-0.070
1597051862810,2020-08-10T12.31.02.810,48.515,0.997,-0.015,0.004,-0.070
1597051862821,2020-08-10T12.31.02.821,48.526,0.997,-0.015,0.004,-0.070
1597051862831,2020-08-10T12.31.02.831,48.536,0.997,-0.015,0.004,-0.071
1597051862841,2020-08-10T12.31.02.841,48.546,0.997,-0.015,0.004,-0.071
1597051862850,2020-08-10T12.31.02.850,48.555,0.997,-0.015,0.004,-0.071
1597051862860,2020-08-10T12.31.02.860,48.565,0.997,-0.014,0.004,-0.071
1597051862870,2020-08-10T12.31.02.870,48.575,0.997,-0.014,0.004,-0.071
1597051862881,2020-08-10T12.31.02.881,48.586,0.997,-0.014,0.004,-0.071
1597051862891,2020-08-10T12.31.02.891,48.596,0.997,-0.014,0.004,-0.071
1597051862900,2020-08-10T12.31.02.900,48.605,0.997,-0.015,0.004,-0.071
1597051862910,2020-08-10T12.31.02.910,48.615,0.997,-0.015,0.004,-0.071
1597051862920,2020-08-10T12.31.02.920,48.625,0.997,-0.015,0.004,-0.071
1597051862930,2020-08-10T12.31.02.930,48.635,0.997,-0.015,0.004,-0.071
1597051862941,2020-08-10T12.31.02.941,48.646,0.997,-0.015,0.004,-0.071
1597051862950,2020-08-10T12.31.02.950,48.655,0.997,-0.015,0.004,-0.071
1597051862960,2020-08-10T12.31.02.960,48.665,0.997,-0.015,0.004,-0.071
1597051862970,2020-08-10T12.31.02.970,48.675,0.997,-0.015,0.004,-0.071
1597051862980,2020-08-10T12.31.02.980,48.685,0.997,-0.016,0.004,-0.071
1597051862991,2020-08-10T12.31.02.991,48.696,0.997,-0.016,0.004,-0.071
1597051862999,2020-08-10T12.31.02.999,48.704,0.997,-0.016,0.004,-0.071
1597051863010,2020-08-10T12.31.03.010,48.715,0.997,-0.016,0.005,-0.071
1597051863020,2020-08-10T12.31.03.020,48.725,0.997,-0.016,0.005,-0.071
1597051863030,2020-08-10T12.31.03.030,48.735,0.997,-0.015,0.005,-0.071
1597051863040,2020-08-10T12.31.03.040,48.745,0.997,-0.015,0.005,-0.071
1597051863049,2020-08-10T12.31.03.049,48.754,0.997,-0.015,0.005,-0.071
1597051863059,2020-08-10T12.31.03.059,48.764,0.997,-0.016,0.005,-0.072
1597051863070,2020-08-10T12.31.03.070,48.775,0.997,-0.016,0.005,-0.072
1597051863080,2020-08-10T12.31.03.080,48.785,0.997,-0.016,0.005,-0.072
1597051863090,2020-08-10T12.31.03.090,48.795,0.997,-0.016,0.005,-0.072
1597051863099,2020-08-10T12.31.03.099,48.804,0.997,-0.016,0.005,-0.072
1597051863109,2020-08-10T12.31.03.109,48.814,0.997,-0.016,0.005,-0.072
1597051863119,2020-08-10T12.31.03.119,48.824,0.997,-0.016,0.005,-0.072
1597051863130,2020-08-10T12.31.03.130,48.835,0.997,-0.016,0.005,-0.072
1597051863140,2020-08-10T12.31.03.140,48.845,0.997,-0.016,0.005,-0.072
1597051863150,2020-08-10T12.31.03.150,48.855,0.997,-0.016,0.005,-0.072
1597051863159,2020-08-10T12.31.03.159,48.864,0.997,-0.016,0.005,-0.072
1597051863169,2020-08-10T12.31.03.169,48.874,0.997,-0.016,0.005,-0.072
1597051863179,2020-08-10T12.31.03.179,48.884,0.997,-0.017,0.005,-0.072
1597051863190,2020-08-10T12.31.03.190,48.895,0.997,-0.017,0.005,-0.072
1597051863200,2020-08-10T12.31.03.200,48.905,0.997,-0.017,0.005,-0.072
1597051863209,2020-08-10T12.31.03.209,48.914,0.997,-0.017,0.005,-0.072
1597051863219,2020-08-10T12.31.03.219,48.924,0.997,-0.017,0.005,-0.072
1597051863229,2020-08-10T12.31.03.229,48.934,0.997,-0.016,0.005,-0.072
1597051863240,2020-08-10T12.31.03.240,48.945,0.997,-0.016,0.005,-0.072
1597051863248,2020-08-10T12.31.03.248,48.953,0.997,-0.017,0.005,-0.072
1597051863259,2020-08-10T12.31.03.259,48.964,0.997,-0.017,0.005,-0.072
1597051863269,2020-08-10T12.31.03.269,48.974,0.997,-0.017,0.005,-0.072
1597051863279,2020-08-10T12.31.03.279,48.984,0.997,-0.017,0.005,-0.072
1597051863289,2020-08-10T12.31.03.289,48.994,0.997,-0.017,0.006,-0.072
1597051863298,2020-08-10T12.31.03.298,49.003,0.997,-0.017,0.006,-0.072
1597051863308,2020-08-10T12.31.03.308,49.013,0.997,-0.017,0.006,-0.072
1597051863319,2020-08-10T12.31.03.319,49.024,0.997,-0.017,0.006,-0.072
1597051863329,2020-08-10T12.31.03.329,49.034,0.997,-0.017,0.006,-0.072
1597051863339,2020-08-10T12.31.03.339,49.044,0.997,-0.017,0.006,-0.072
1597051863349,2020-08-10T12.31.03.349,49.054,0.997,-0.017,0.006,-0.072
1597051863358,2020-08-10T12.31.03.358,49.063,0.997,-0.017,0.006,-0.072
1597051863368,2020-08-10T12.31.03.368,49.073,0.997,-0.017,0.006,-0.072
1597051863379,2020-08-10T12.31.03.379,49.084,0.997,-0.017,0.006,-0.072
1597051863389,2020-08-10T12.31.03.389,49.094,0.997,-0.017,0.006,-0.072
1597051863399,2020-08-10T12.31.03.399,49.104,0.997,-0.017,0.006,-0.072
1597051863408,2020-08-10T12.31.03.408,49.113,0.997,-0.017,0.006,-0.073
1597051863418,2020-08-10T12.31.03.418,49.123,0.997,-0.017,0.006,-0.073
1597051863429,2020-08-10T12.31.03.429,49.134,0.997,-0.017,0.006,-0.073
1597051863439,2020-08-10T12.31.03.439,49.144,0.997,-0.017,0.006,-0.073
1597051863449,2020-08-10T12.31.03.449,49.154,0.997,-0.017,0.006,-0.073
1597051863458,2020-08-10T12.31.03.458,49.163,0.997,-0.017,0.006,-0.073
1597051863468,2020-08-10T12.31.03.468,49.173,0.997,-0.017,0.006,-0.073
1597051863478,2020-08-10T12.31.03.478,49.183,0.997,-0.017,0.006,-0.073
1597051863489,2020-08-10T12.31.03.489,49.194,0.997,-0.017,0.006,-0.073
1597051863499,2020-08-10T12.31.03.499,49.204,0.997,-0.017,0.006,-0.073
1597051863508,2020-08-10T12.31.03.508,49.213,0.997,-0.017,0.006,-0.073
1597051863518,2020-08-10T12.31.03.518,49.223,0.997,-0.017,0.006,-0.073
1597051863528,2020-08-10T12.31.03.528,49.233,0.997,-0.017,0.006,-0.073
1597051863538,2020-08-10T12.31.03.538,49.243,0.997,-0.017,0.006,-0.073
1597051863549,2020-08-10T12.31.03.549,49.254,0.997,-0.017,0.006,-0.073
1597051863557,2020-08-10T12.31.03.557,49.262,0.997,-0.017,0.007,-0.073
1597051863568,2020-08-10T12.31.03.568,49.273,0.997,-0.017,0.007,-0.073
1597051863578,2020-08-10T12.31.03.578,49.283,0.997,-0.017,0.007,-0.073
1597051863588,2020-08-10T12.31.03.588,49.293,0.997,-0.017,0.007,-0.073
1597051863598,2020-08-10T12.31.03.598,49.303,0.997,-0.017,0.007,-0.073
1597051863607,2020-08-10T12.31.03.607,49.312,0.997,-0.017,0.007,-0.073
1597051863617,2020-08-10T12.31.03.617,49.322,0.997,-0.017,0.007,-0.073
1597051863628,2020-08-10T12.31.03.628,49.333,0.997,-0.017,0.007,-0.073
1597051863638,2020-08-10T12.31.03.638,49.343,0.997,-0.017,0.007,-0.073
1597051863648,2020-08-10T12.31.03.648,49.353,0.997,-0.018,0.007,-0.073
1597051863657,2020-08-10T12.31.03.657,49.362,0.997,-0.018,0.007,-0.073
1597051863667,2020-08-10T12.31.03.667,49.372,0.997,-0.018,0.007,-0.073
1597051863678,2020-08-10T12.31.03.678,49.383,0.997,-0.018,0.007,-0.073
1597051863688,2020-08-10T12.31.03.688,49.393,0.997,-0.018,0.007,-0.073
1597051863698,2020-08-10T12.31.03.698,49.403,0.997,-0.017,0.007,-0.074
1597051863708,2020-08-10T12.31.03.708,49.413,0.997,-0.017,0.007,-0.074
1597051863717,2020-08-10T12.31.03.717,49.422,0.997,-0.018,0.008,-0.074
1597051863727,2020-08-10T12.31.03.727,49.432,0.997,-0.018,0.008,-0.074
1597051863738,2020-08-10T12.31.03.738,49.443,0.997,-0.018,0.008,-0.074
1597051863748,2020-08-10T12.31.03.748,49.453,0.997,-0.018,0.008,-0.074
1597051863757,2020-08-10T12.31.03.757,49.462,0.997,-0.018,0.008,-0.074
1597051863767,2020-08-10T12.31.03.767,49.472,0.997,-0.018,0.008,-0.074
1597051863777,2020-08-10T12.31.03.777,49.482,0.997,-0.017,0.007,-0.074
1597051863787,2020-08-10T12.31.03.787,49.492,0.997,-0.017,0.007,-0.075
1597051863798,2020-08-10T12.31.03.798,49.503,0.997,-0.017,0.007,-0.075
1597051863808,2020-08-10T12.31.03.808,49.513,0.997,-0.018,0.007,-0.075
1597051863817,2020-08-10T12.31.03.817,49.522,0.997,-0.018,0.007,-0.075
1597051863827,2020-08-10T12.31.03.827,49.532,0.997,-0.018,0.007,-0.075
1597051863837,2020-08-10T12.31.03.837,49.542,0.997,-0.018,0.007,-0.075
1597051863847,2020-08-10T12.31.03.847,49.552,0.997,-0.017,0.007,-0.075
1597051863858,2020-08-10T12.31.03.858,49.563,0.997,-0.017,0.007,-0.075
1597051863868,2020-08-10T12.31.03.868,49.573,0.997,-0.017,0.007,-0.075
1597051863877,2020-08-10T12.31.03.877,49.582,0.997,-0.018,0.007,-0.074
1597051863887,2020-08-10T12.31.03.887,49.592,0.997,-0.018,0.007,-0.074
1597051863897,2020-08-10T12.31.03.897,49.602,0.997,-0.018,0.007,-0.074
1597051863908,2020-08-10T12.31.03.908,49.613,0.997,-0.018,0.007,-0.074
1597051863916,2020-08-10T12.31.03.916,49.621,0.997,-0.018,0.007,-0.074
1597051863927,2020-08-10T12.31.03.927,49.632,0.997,-0.018,0.007,-0.074
1597051863937,2020-08-10T12.31.03.937,49.642,0.997,-0.018,0.007,-0.074
1597051863947,2020-08-10T12.31.03.947,49.652,0.997,-0.018,0.007,-0.073
1597051863957,2020-08-10T12.31.03.957,49.662,0.997,-0.018,0.007,-0.073
1597051863966,2020-08-10T12.31.03.966,49.671,0.997,-0.018,0.007,-0.073
1597051863976,2020-08-10T12.31.03.976,49.681,0.997,-0.017,0.007,-0.073
1597051863987,2020-08-10T12.31.03.987,49.692,0.997,-0.017,0.007,-0.073
1597051863997,2020-08-10T12.31.03.997,49.702,0.997,-0.017,0.007,-0.072
1597051864007,2020-08-10T12.31.04.007,49.712,0.997,-0.017,0.007,-0.072
1597051864017,2020-08-10T12.31.04.017,49.722,0.997,-0.018,0.007,-0.072
1597051864028,2020-08-10T12.31.04.028,49.733,0.997,-0.017,0.007,-0.072
1597051864036,2020-08-10T12.31.04.036,49.741,0.997,-0.017,0.007,-0.072
1597051864047,2020-08-10T12.31.04.047,49.752,0.997,-0.017,0.007,-0.072
1597051864057,2020-08-10T12.31.04.057,49.762,0.997,-0.016,0.007,-0.072
1597051864066,2020-08-10T12.31.04.066,49.771,0.997,-0.016,0.006,-0.072
1597051864076,2020-08-10T12.31.04.076,49.781,0.997,-0.017,0.006,-0.072
1597051864086,2020-08-10T12.31.04.086,49.791,0.997,-0.017,0.006,-0.072
1597051864096,2020-08-10T12.31.04.096,49.801,0.997,-0.016,0.006,-0.072
1597051864107,2020-08-10T12.31.04.107,49.812,0.997,-0.016,0.006,-0.072
1597051864116,2020-08-10T12.31.04.116,49.821,0.997,-0.016,0.006,-0.073
1597051864126,2020-08-10T12.31.04.126,49.831,0.997,-0.016,0.006,-0.073
1597051864136,2020-08-10T12.31.04.136,49.841,0.997,-0.016,0.006,-0.073
1597051864146,2020-08-10T12.31.04.146,49.851,0.997,-0.016,0.006,-0.073
1597051864157,2020-08-10T12.31.04.157,49.862,0.997,-0.015,0.006,-0.073
1597051864165,2020-08-10T12.31.04.165,49.870,0.997,-0.015,0.006,-0.073
1597051864176,2020-08-10T12.31.04.176,49.881,0.997,-0.015,0.005,-0.073
1597051864186,2020-08-10T12.31.04.186,49.891,0.997,-0.016,0.005,-0.074
1597051864196,2020-08-10T12.31.04.196,49.901,0.997,-0.016,0.005,-0.074
1597051864206,2020-08-10T12.31.04.206,49.911,0.997,-0.015,0.005,-0.074
1597051864215,2020-08-10T12.31.04.215,49.920,0.997,-0.015,0.005,-0.074
1597051864225,2020-08-10T12.31.04.225,49.930,0.997,-0.015,0.005,-0.074
1597051864236,2020-08-10T12.31.04.236,49.941,0.997,-0.015,0.005,-0.074
1597051864246,2020-08-10T12.31.04.246,49.951,0.997,-0.015,0.005,-0.074
1597051864256,2020-08-10T12.31.04.256,49.961,0.997,-0.016,0.005,-0.074
1597051864266,2020-08-10T12.31.04.266,49.971,0.997,-0.016,0.005,-0.074
1597051864275,2020-08-10T12.31.04.275,49.980,0.997,-0.016,0.005,-0.074
1597051864285,2020-08-10T12.31.04.285,49.990,0.997,-0.015,0.005,-0.074
1597051864296,2020-08-10T12.31.04.296,50.001,0.997,-0.015,0.005,-0.073
1597051864306,2020-08-10T12.31.04.306,50.011,0.997,-0.015,0.005,-0.073
1597051864315,2020-08-10T12.31.04.315,50.020,0.997,-0.016,0.006,-0.073
1597051864325,2020-08-10T12.31.04.325,50.030,0.997,-0.016,0.006,-0.073
1597051864335,2020-08-10T12.31.04.335,50.040,0.997,-0.016,0.006,-0.073
1597051864346,2020-08-10T12.31.04.346,50.051,0.997,-0.016,0.006,-0.072
1597051864356,2020-08-10T12.31.04.356,50.061,0.997,-0.016,0.006,-0.072
1597051864366,2020-08-10T12.31.04.366,50.071,0.997,-0.016,0.006,-0.072
1597051864375,2020-08-10T12.31.04.375,50.080,0.997,-0.016,0.006,-0.072
1597051864385,2020-08-10T12.31.04.385,50.090,0.997,-0.016,0.006,-0.072
1597051864395,2020-08-10T12.31.04.395,50.100,0.997,-0.016,0.005,-0.072
1597051864406,2020-08-10T12.31.04.406,50.111,0.997,-0.015,0.005,-0.072
1597051864416,2020-08-10T12.31.04.416,50.121,0.997,-0.015,0.005,-0.072
1597051864425,2020-08-10T12.31.04.425,50.130,0.997,-0.015,0.005,-0.072
1597051864435,2020-08-10T12.31.04.435,50.140,0.997,-0.015,0.005,-0.072
1597051864445,2020-08-10T12.31.04.445,50.150,0.997,-0.016,0.005,-0.072
1597051864455,2020-08-10T12.31.04.455,50.160,0.997,-0.016,0.005,-0.072
1597051864466,2020-08-10T12.31.04.466,50.171,0.997,-0.015,0.005,-0.072
1597051864474,2020-08-10T12.31.04.474,50.179,0.997,-0.015,0.005,-0.072
1597051864485,2020-08-10T12.31.04.485,50.190,0.997,-0.015,0.005,-0.072
1597051864495,2020-08-10T12.31.04.495,50.200,0.997,-0.015,0.005,-0.072
1597051864505,2020-08-10T12.31.04.505,50.210,0.997,-0.015,0.005,-0.072
1597051864515,2020-08-10T12.31.04.515,50.220,0.997,-0.015,0.005,-0.072
1597051864524,2020-08-10T12.31.04.524,50.229,0.997,-0.015,0.005,-0.072
1597051864534,2020-08-10T12.31.04.534,50.239,0.997,-0.015,0.005,-0.072
1597051864545,2020-08-10T12.31.04.545,50.250,0.997,-0.015,0.005,-0.072
1597051864555,2020-08-10T12.31.04.555,50.260,0.997,-0.015,0.005,-0.072
1597051864565,2020-08-10T12.31.04.565,50.270,0.997,-0.015,0.005,-0.072
1597051864574,2020-08-10T12.31.04.574,50.279,0.997,-0.015,0.005,-0.072
1597051864586,2020-08-10T12.31.04.586,50.291,0.997,-0.015,0.005,-0.072
1597051864595,2020-08-10T12.31.04.595,50.300,0.997,-0.015,0.005,-0.072
1597051864605,2020-08-10T12.31.04.605,50.310,0.997,-0.015,0.005,-0.072
1597051864615,2020-08-10T12.31.04.615,50.320,0.997,-0.015,0.005,-0.072
1597051864624,2020-08-10T12.31.04.624,50.329,0.997,-0.015,0.005,-0.071
1597051864634,2020-08-10T12.31.04.634,50.339,0.997,-0.015,0.005,-0.071
1597051864644,2020-08-10T12.31.04.644,50.349,0.997,-0.015,0.005,-0.071
1597051864655,2020-08-10T12.31.04.655,50.360,0.997,-0.015,0.005,-0.071
1597051864665,2020-08-10T12.31.04.665,50.370,0.997,-0.015,0.005,-0.071
1597051864674,2020-08-10T12.31.04.674,50.379,0.997,-0.015,0.005,-0.071
1597051864684,2020-08-10T12.31.04.684,50.389,0.997,-0.014,0.005,-0.071
1597051864694,2020-08-10T12.31.04.694,50.399,0.997,-0.014,0.005,-0.071
1597051864704,2020-08-10T12.31.04.704,50.409,0.997,-0.014,0.005,-0.071
1597051864715,2020-08-10T12.31.04.715,50.420,0.997,-0.014,0.005,-0.071
